AÑO,MES,CONGLOME,VIVIENDA,HOGAR,UBIGEO,DOMINIO,ESTRATO,P101,P102,P103,P103A,P110,P110A1,P111A,P1121,P1144,P301A,P530A,P1$01,P1$02,P1$03,P1$04,P1$05,P1$06,P1$07,P1$08,P1$09,P1$10,P1$11,P1$12,P1$13,P1$14,P1$15,P1$16,P1$17,P1$18,P1$19,P1$20,P1$21,P7,confi
2020,03,005259,109,11,020101,5,3,1,1,1,1,1,1,1,1,1,10,2500,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,49.2063492063492
2020,03,005259,109,11,020101,5,3,1,1,1,1,1,1,1,1,1,10,4000,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,49.2063492063492
2020,03,005259,109,11,020101,5,3,1,1,1,1,1,1,1,1,1,10,6000,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,49.2063492063492
2020,03,005259,109,11,020101,5,3,1,1,1,1,1,1,1,1,1,10,2500,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,49.2063492063492
2020,03,005259,109,11,020101,5,3,1,1,1,1,1,1,1,1,1,10,4000,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,49.2063492063492
2020,03,005259,109,11,020101,5,3,1,1,1,1,1,1,1,1,1,10,6000,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,49.2063492063492
2020,03,005259,109,11,020101,5,3,1,1,1,1,1,1,1,1,1,10,2500,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,49.2063492063492
2020,03,005259,109,11,020101,5,3,1,1,1,1,1,1,1,1,1,10,4000,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,49.2063492063492
2020,03,005259,109,11,020101,5,3,1,1,1,1,1,1,1,1,1,10,6000,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,49.2063492063492
2020,03,005259,109,11,020101,5,3,1,1,1,1,1,1,1,1,1,10,2500,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,49.2063492063492
2020,03,005259,109,11,020101,5,3,1,1,1,1,1,1,1,1,1,10,4000,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,49.2063492063492
2020,03,005259,109,11,020101,5,3,1,1,1,1,1,1,1,1,1,10,6000,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,49.2063492063492
2020,03,005259,109,11,020101,5,3,1,1,1,1,1,1,1,1,1,9,2500,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,49.2063492063492
2020,03,005259,109,11,020101,5,3,1,1,1,1,1,1,1,1,1,9,4000,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,49.2063492063492
2020,03,005259,109,11,020101,5,3,1,1,1,1,1,1,1,1,1,9,6000,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,49.2063492063492
2020,03,005259,109,11,020101,5,3,1,1,1,1,1,1,1,1,1,3,2500,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,49.2063492063492
2020,03,005259,109,11,020101,5,3,1,1,1,1,1,1,1,1,1,3,4000,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,49.2063492063492
2020,03,005259,109,11,020101,5,3,1,1,1,1,1,1,1,1,1,3,6000,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,49.2063492063492
2020,03,005259,109,11,020101,5,3,1,1,1,1,1,1,1,1,1,9,2500,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,49.2063492063492
2020,03,005259,109,11,020101,5,3,1,1,1,1,1,1,1,1,1,9,4000,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,49.2063492063492
2020,03,005259,109,11,020101,5,3,1,1,1,1,1,1,1,1,1,9,6000,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,49.2063492063492
2020,03,005259,109,11,020101,5,3,1,1,1,1,1,1,1,1,1,10,2500,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,49.2063492063492
2020,03,005259,109,11,020101,5,3,1,1,1,1,1,1,1,1,1,10,4000,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,49.2063492063492
2020,03,005259,109,11,020101,5,3,1,1,1,1,1,1,1,1,1,10,6000,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,49.2063492063492
2020,03,005259,109,11,020101,5,3,1,1,1,1,1,1,1,1,1,2,2500,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,49.2063492063492
2020,03,005259,109,11,020101,5,3,1,1,1,1,1,1,1,1,1,2,4000,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,49.2063492063492
2020,03,005259,109,11,020101,5,3,1,1,1,1,1,1,1,1,1,2,6000,3,3,3,2,2,2,3,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,49.2063492063492
2020,03,005259,133,11,020101,5,3,1,1,3,1,1,1,1,1,1,10,1800,3,3,3,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,41.269841269841265
2020,03,005289,127,11,021201,5,7,1,3,6,4,1,2,4,1,0,3,318,2,2,2,1,2,2,3,3,4,2,2,2,2,1,2,2,1,1,1,1,1,3,28.57142857142857
2020,03,005289,127,11,021201,5,7,1,3,6,4,1,2,4,1,0,9,318,2,2,2,1,2,2,3,3,4,2,2,2,2,1,2,2,1,1,1,1,1,3,28.57142857142857
2020,03,005289,133,11,021201,5,7,1,3,6,3,1,2,4,1,0,6,124,2,3,3,2,2,3,3,2,3,3,3,3,2,2,2,1,2,2,2,2,2,3,44.44444444444444
2020,03,005289,133,11,021201,5,7,1,3,6,3,1,2,4,1,0,5,124,2,3,3,2,2,3,3,2,3,3,3,3,2,2,2,1,2,2,2,2,2,3,44.44444444444444
2020,03,005289,133,11,021201,5,7,1,3,6,3,1,2,4,1,0,3,124,2,3,3,2,2,3,3,2,3,3,3,3,2,2,2,1,2,2,2,2,2,3,44.44444444444444
2020,03,005289,133,11,021201,5,7,1,3,6,3,1,2,4,1,0,3,124,2,3,3,2,2,3,3,2,3,3,3,3,2,2,2,1,2,2,2,2,2,3,44.44444444444444
2020,03,005352,006,11,030101,6,3,1,3,5,4,1,1,7,1,1,6,2230,4,4,4,2,2,2,4,2,4,4,2,2,2,2,2,4,2,2,2,2,2,3,55.55555555555556
2020,03,005352,006,11,030101,6,3,1,3,5,4,1,1,7,1,1,6,2230,4,4,4,2,2,2,4,2,4,4,2,2,2,2,2,4,2,2,2,2,2,3,55.55555555555556
2020,03,005352,006,11,030101,6,3,1,3,5,4,1,1,7,1,1,8,2230,4,4,4,2,2,2,4,2,4,4,2,2,2,2,2,4,2,2,2,2,2,3,55.55555555555556
2020,03,005352,048,11,030101,6,3,1,3,5,4,1,1,1,1,1,5,400,1,1,2,1,1,1,4,1,1,2,1,1,1,1,1,4,1,1,1,1,1,2,12.698412698412698
2020,03,005352,048,11,030101,6,3,1,3,5,4,1,1,1,1,1,5,400,1,1,2,1,1,1,4,1,1,2,1,1,1,1,1,4,1,1,1,1,1,2,12.698412698412698
2020,03,005352,048,11,030101,6,3,1,3,5,4,1,1,1,1,1,10,400,1,1,2,1,1,1,4,1,1,2,1,1,1,1,1,4,1,1,1,1,1,2,12.698412698412698
2020,03,005352,048,11,030101,6,3,1,3,5,4,1,1,1,1,1,10,400,1,1,2,1,1,1,4,1,1,2,1,1,1,1,1,4,1,1,1,1,1,2,12.698412698412698
2020,03,005352,075,11,030101,6,3,4,3,1,3,2,1,2,1,1,6,1656,1,1,1,1,1,2,3,1,1,2,1,1,1,1,2,3,1,1,1,1,1,2,11.11111111111111
2020,03,005352,075,11,030101,6,3,4,3,1,3,2,1,2,1,1,9,1656,1,1,1,1,1,2,3,1,1,2,1,1,1,1,2,3,1,1,1,1,1,2,11.11111111111111
2020,03,005352,075,11,030101,6,3,4,3,1,3,2,1,2,1,1,6,1656,1,1,1,1,1,2,3,1,1,2,1,1,1,1,2,3,1,1,1,1,1,2,11.11111111111111
2020,03,005352,101,11,030101,6,3,1,1,3,1,1,1,1,1,1,10,1009,2,2,3,2,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,3,23.809523809523807
2020,03,005352,101,11,030101,6,3,1,1,3,1,1,1,1,1,1,10,63,2,2,3,2,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,3,23.809523809523807
2020,03,005352,101,11,030101,6,3,1,1,3,1,1,1,1,1,1,8,1009,2,2,3,2,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,3,23.809523809523807
2020,03,005352,101,11,030101,6,3,1,1,3,1,1,1,1,1,1,8,63,2,2,3,2,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,3,23.809523809523807
2020,03,005352,101,11,030101,6,3,1,1,3,1,1,1,1,1,1,1,1009,2,2,3,2,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,3,23.809523809523807
2020,03,005352,101,11,030101,6,3,1,1,3,1,1,1,1,1,1,1,63,2,2,3,2,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,3,23.809523809523807
2020,03,005367,022,11,030216,6,4,1,3,5,3,1,1,1,1,0,4,843,2,2,3,1,2,3,2,3,1,3,3,1,1,2,2,4,1,1,1,2,2,2,33.33333333333333
2020,03,005367,022,11,030216,6,4,1,3,5,3,1,1,1,1,0,5,843,2,2,3,1,2,3,2,3,1,3,3,1,1,2,2,4,1,1,1,2,2,2,33.33333333333333
2020,03,005367,022,11,030216,6,4,1,3,5,3,1,1,1,1,0,7,843,2,2,3,1,2,3,2,3,1,3,3,1,1,2,2,4,1,1,1,2,2,2,33.33333333333333
2020,03,005367,049,11,030216,6,4,1,3,6,3,1,1,1,1,0,5,848,1,1,3,1,1,1,1,1,1,2,1,1,1,1,2,4,1,1,1,1,1,2,11.11111111111111
2020,03,005367,049,11,030216,6,4,1,3,6,3,1,1,1,1,0,5,1640,1,1,3,1,1,1,1,1,1,2,1,1,1,1,2,4,1,1,1,1,1,2,11.11111111111111
2020,03,005367,049,11,030216,6,4,1,3,6,3,1,1,1,1,0,3,848,1,1,3,1,1,1,1,1,1,2,1,1,1,1,2,4,1,1,1,1,1,2,11.11111111111111
2020,03,005367,049,11,030216,6,4,1,3,6,3,1,1,1,1,0,3,1640,1,1,3,1,1,1,1,1,1,2,1,1,1,1,2,4,1,1,1,1,1,2,11.11111111111111
2020,03,005367,049,11,030216,6,4,1,3,6,3,1,1,1,1,0,5,848,1,1,3,1,1,1,1,1,1,2,1,1,1,1,2,4,1,1,1,1,1,2,11.11111111111111
2020,03,005367,049,11,030216,6,4,1,3,6,3,1,1,1,1,0,5,1640,1,1,3,1,1,1,1,1,1,2,1,1,1,1,2,4,1,1,1,1,1,2,11.11111111111111
2020,03,005367,049,11,030216,6,4,1,3,6,3,1,1,1,1,0,3,848,1,1,3,1,1,1,1,1,1,2,1,1,1,1,2,4,1,1,1,1,1,2,11.11111111111111
2020,03,005367,049,11,030216,6,4,1,3,6,3,1,1,1,1,0,3,1640,1,1,3,1,1,1,1,1,1,2,1,1,1,1,2,4,1,1,1,1,1,2,11.11111111111111
2020,03,005367,049,11,030216,6,4,1,3,6,3,1,1,1,1,0,2,848,1,1,3,1,1,1,1,1,1,2,1,1,1,1,2,4,1,1,1,1,1,2,11.11111111111111
2020,03,005367,049,11,030216,6,4,1,3,6,3,1,1,1,1,0,2,1640,1,1,3,1,1,1,1,1,1,2,1,1,1,1,2,4,1,1,1,1,1,2,11.11111111111111
2020,03,005367,049,11,030216,6,4,1,3,6,3,1,1,1,1,0,2,848,1,1,3,1,1,1,1,1,1,2,1,1,1,1,2,4,1,1,1,1,1,2,11.11111111111111
2020,03,005367,049,11,030216,6,4,1,3,6,3,1,1,1,1,0,2,1640,1,1,3,1,1,1,1,1,1,2,1,1,1,1,2,4,1,1,1,1,1,2,11.11111111111111
2020,03,005367,049,11,030216,6,4,1,3,6,3,1,1,1,1,0,6,848,1,1,3,1,1,1,1,1,1,2,1,1,1,1,2,4,1,1,1,1,1,2,11.11111111111111
2020,03,005367,049,11,030216,6,4,1,3,6,3,1,1,1,1,0,6,1640,1,1,3,1,1,1,1,1,1,2,1,1,1,1,2,4,1,1,1,1,1,2,11.11111111111111
2020,03,005367,049,11,030216,6,4,1,3,6,3,1,1,1,1,0,6,848,1,1,3,1,1,1,1,1,1,2,1,1,1,1,2,4,1,1,1,1,1,2,11.11111111111111
2020,03,005367,049,11,030216,6,4,1,3,6,3,1,1,1,1,0,6,1640,1,1,3,1,1,1,1,1,1,2,1,1,1,1,2,4,1,1,1,1,1,2,11.11111111111111
2020,03,005367,089,11,030216,6,4,1,3,5,3,1,1,1,1,0,4,510,1,3,4,1,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,2,19.047619047619047
2020,03,005367,089,11,030216,6,4,1,3,5,3,1,1,1,1,0,1,510,1,3,4,1,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,2,19.047619047619047
2020,03,005367,089,11,030216,6,4,1,3,5,3,1,1,1,1,0,1,510,1,3,4,1,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,2,19.047619047619047
2020,03,005368,037,11,030216,6,4,1,1,5,1,1,1,1,1,0,6,1551,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0
2020,03,005368,037,11,030216,6,4,1,1,5,1,1,1,1,1,0,6,1551,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0
2020,03,005368,037,11,030216,6,4,1,1,5,1,1,1,1,1,0,9,1551,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0
2020,03,005368,037,11,030216,6,4,1,1,5,1,1,1,1,1,0,3,1551,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0
2020,03,005368,076,11,030216,6,4,1,1,5,1,1,1,1,1,0,6,1150,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,38.095238095238095
2020,03,005368,076,11,030216,6,4,1,1,5,1,1,1,1,1,0,6,170,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,38.095238095238095
2020,03,005368,076,11,030216,6,4,1,1,5,1,1,1,1,1,0,7,1150,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,38.095238095238095
2020,03,005368,076,11,030216,6,4,1,1,5,1,1,1,1,1,0,7,170,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,38.095238095238095
2020,03,005368,076,11,030216,6,4,1,1,5,1,1,1,1,1,0,3,1150,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,38.095238095238095
2020,03,005368,076,11,030216,6,4,1,1,5,1,1,1,1,1,0,3,170,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,38.095238095238095
2020,03,005384,071,11,030604,6,7,1,3,6,4,1,2,5,1,0,5,12,2,2,2,4,4,2,2,2,2,4,2,1,1,1,2,2,1,2,2,2,2,2,36.507936507936506
2020,03,005384,071,11,030604,6,7,1,3,6,4,1,2,5,1,0,4,12,2,2,2,4,4,2,2,2,2,4,2,1,1,1,2,2,1,2,2,2,2,2,36.507936507936506
2020,03,005384,071,11,030604,6,7,1,3,6,4,1,2,5,1,0,3,12,2,2,2,4,4,2,2,2,2,4,2,1,1,1,2,2,1,2,2,2,2,2,36.507936507936506
2020,03,005384,071,11,030604,6,7,1,3,6,4,1,2,5,1,0,3,12,2,2,2,4,4,2,2,2,2,4,2,1,1,1,2,2,1,2,2,2,2,2,36.507936507936506
2020,03,005384,071,11,030604,6,7,1,3,6,4,1,2,5,1,0,2,12,2,2,2,4,4,2,2,2,2,4,2,1,1,1,2,2,1,2,2,2,2,2,36.507936507936506
2020,03,005384,246,11,030604,6,7,1,3,6,4,1,2,5,1,0,3,54,4,4,4,4,4,2,1,1,2,4,1,2,4,1,4,1,4,1,1,4,1,3,52.38095238095239
2020,03,005394,192,11,030601,6,7,1,3,4,4,1,1,1,1,0,5,65,2,2,3,2,2,3,2,2,2,2,1,2,1,1,1,1,2,2,1,2,1,3,25.396825396825395
2020,03,005394,192,11,030601,6,7,1,3,4,4,1,1,1,1,0,5,42,2,2,3,2,2,3,2,2,2,2,1,2,1,1,1,1,2,2,1,2,1,3,25.396825396825395
2020,03,005394,192,11,030601,6,7,1,3,4,4,1,1,1,1,0,3,65,2,2,3,2,2,3,2,2,2,2,1,2,1,1,1,1,2,2,1,2,1,3,25.396825396825395
2020,03,005394,192,11,030601,6,7,1,3,4,4,1,1,1,1,0,3,42,2,2,3,2,2,3,2,2,2,2,1,2,1,1,1,1,2,2,1,2,1,3,25.396825396825395
2020,03,005394,192,11,030601,6,7,1,3,4,4,1,1,1,1,0,5,65,2,2,3,2,2,3,2,2,2,2,1,2,1,1,1,1,2,2,1,2,1,3,25.396825396825395
2020,03,005394,192,11,030601,6,7,1,3,4,4,1,1,1,1,0,5,42,2,2,3,2,2,3,2,2,2,2,1,2,1,1,1,1,2,2,1,2,1,3,25.396825396825395
2020,03,005394,192,11,030601,6,7,1,3,4,4,1,1,1,1,0,5,65,2,2,3,2,2,3,2,2,2,2,1,2,1,1,1,1,2,2,1,2,1,3,25.396825396825395
2020,03,005394,192,11,030601,6,7,1,3,4,4,1,1,1,1,0,5,42,2,2,3,2,2,3,2,2,2,2,1,2,1,1,1,1,2,2,1,2,1,3,25.396825396825395
2020,03,005394,192,11,030601,6,7,1,3,4,4,1,1,1,1,0,2,65,2,2,3,2,2,3,2,2,2,2,1,2,1,1,1,1,2,2,1,2,1,3,25.396825396825395
2020,03,005394,192,11,030601,6,7,1,3,4,4,1,1,1,1,0,2,42,2,2,3,2,2,3,2,2,2,2,1,2,1,1,1,1,2,2,1,2,1,3,25.396825396825395
2020,03,005394,192,11,030601,6,7,1,3,4,4,1,1,1,1,0,1,65,2,2,3,2,2,3,2,2,2,2,1,2,1,1,1,1,2,2,1,2,1,3,25.396825396825395
2020,03,005394,192,11,030601,6,7,1,3,4,4,1,1,1,1,0,1,42,2,2,3,2,2,3,2,2,2,2,1,2,1,1,1,1,2,2,1,2,1,3,25.396825396825395
2020,03,005394,194,11,030601,6,7,1,3,4,4,1,1,1,1,1,5,190,2,2,2,2,2,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,2,14.285714285714285
2020,03,005394,194,11,030601,6,7,1,3,4,4,1,1,1,1,1,1,190,2,2,2,2,2,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,2,14.285714285714285
2020,03,005397,060,11,030202,6,6,1,3,6,3,1,1,1,1,0,5,629,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,33.33333333333333
2020,03,005397,060,11,030202,6,6,1,3,6,3,1,1,1,1,0,5,1300,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,33.33333333333333
2020,03,005397,060,11,030202,6,6,1,3,6,3,1,1,1,1,0,3,629,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,33.33333333333333
2020,03,005397,060,11,030202,6,6,1,3,6,3,1,1,1,1,0,3,1300,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,33.33333333333333
2020,03,005397,060,11,030202,6,6,1,3,6,3,1,1,1,1,0,10,629,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,33.33333333333333
2020,03,005397,060,11,030202,6,6,1,3,6,3,1,1,1,1,0,10,1300,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,33.33333333333333
2020,03,005411,101,11,030209,6,8,1,1,5,1,1,1,1,1,1,6,274,1,3,4,2,2,3,4,2,2,4,4,1,2,2,2,4,1,2,2,2,2,3,47.61904761904761
2020,03,005411,101,11,030209,6,8,1,1,5,1,1,1,1,1,1,6,274,1,3,4,2,2,3,4,2,2,4,4,1,2,2,2,4,1,2,2,2,2,3,47.61904761904761
2020,03,005411,101,11,030209,6,8,1,1,5,1,1,1,1,1,1,9,274,1,3,4,2,2,3,4,2,2,4,4,1,2,2,2,4,1,2,2,2,2,3,47.61904761904761
2020,03,005411,103,11,030209,6,8,1,3,5,4,1,1,1,1,0,6,116,1,2,3,2,3,1,2,2,2,4,3,1,1,2,2,2,2,4,2,2,1,2,36.507936507936506
2020,03,005411,103,11,030209,6,8,1,3,5,4,1,1,1,1,0,6,116,1,2,3,2,3,1,2,2,2,4,3,1,1,2,2,2,2,4,2,2,1,2,36.507936507936506
2020,03,005411,103,11,030209,6,8,1,3,5,4,1,1,1,1,0,9,116,1,2,3,2,3,1,2,2,2,4,3,1,1,2,2,2,2,4,2,2,1,2,36.507936507936506
2020,03,005411,103,11,030209,6,8,1,3,5,4,1,1,1,1,0,6,116,1,2,3,2,3,1,2,2,2,4,3,1,1,2,2,2,2,4,2,2,1,2,36.507936507936506
2020,03,005411,103,11,030209,6,8,1,3,5,4,1,1,1,1,0,5,116,1,2,3,2,3,1,2,2,2,4,3,1,1,2,2,2,2,4,2,2,1,2,36.507936507936506
2020,03,005417,113,11,030201,6,7,1,3,6,3,1,1,4,1,0,4,151,1,1,2,1,1,2,2,1,1,3,1,1,1,4,3,4,1,1,2,2,1,2,23.809523809523807
2020,03,005417,113,11,030201,6,7,1,3,6,3,1,1,4,1,0,1,151,1,1,2,1,1,2,2,1,1,3,1,1,1,4,3,4,1,1,2,2,1,2,23.809523809523807
2020,03,005442,014,11,030415,6,6,1,3,5,4,1,1,1,1,0,6,676,2,2,3,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,1,1,1,2,14.285714285714285
2020,03,005442,042,11,030415,6,6,1,3,3,3,1,1,1,1,0,6,578,2,2,2,1,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,3,12.698412698412698
2020,03,005442,042,11,030415,6,6,1,3,3,3,1,1,1,1,0,5,578,2,2,2,1,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,3,12.698412698412698
2020,03,005442,042,11,030415,6,6,1,3,3,3,1,1,1,1,0,9,578,2,2,2,1,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,3,12.698412698412698
2020,03,005442,042,11,030415,6,6,1,3,3,3,1,1,1,1,0,3,578,2,2,2,1,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,3,12.698412698412698
2020,03,005442,084,11,030415,6,6,1,3,5,3,1,1,1,1,0,8,63,3,1,2,2,1,2,2,2,1,3,2,1,2,2,2,3,1,2,2,2,1,2,28.57142857142857
2020,03,005490,027,11,040117,6,1,1,1,2,1,1,1,1,1,1,7,3869,3,3,4,3,3,2,2,2,3,2,4,1,1,3,3,3,2,3,3,2,2,3,52.38095238095239
2020,03,005490,027,11,040117,6,1,1,1,2,1,1,1,1,1,1,6,3869,3,3,4,3,3,2,2,2,3,2,4,1,1,3,3,3,2,3,3,2,2,3,52.38095238095239
2020,03,005490,027,11,040117,6,1,1,1,2,1,1,1,1,1,1,9,3869,3,3,4,3,3,2,2,2,3,2,4,1,1,3,3,3,2,3,3,2,2,3,52.38095238095239
2020,03,005490,027,11,040117,6,1,1,1,2,1,1,1,1,1,1,9,3869,3,3,4,3,3,2,2,2,3,2,4,1,1,3,3,3,2,3,3,2,2,3,52.38095238095239
2020,03,005490,027,11,040117,6,1,1,1,2,1,1,1,1,1,1,9,3869,3,3,4,3,3,2,2,2,3,2,4,1,1,3,3,3,2,3,3,2,2,3,52.38095238095239
2020,03,005490,027,11,040117,6,1,1,1,2,1,1,1,1,1,1,4,3869,3,3,4,3,3,2,2,2,3,2,4,1,1,3,3,3,2,3,3,2,2,3,52.38095238095239
2020,03,005490,027,11,040117,6,1,1,1,2,1,1,1,1,1,1,3,3869,3,3,4,3,3,2,2,2,3,2,4,1,1,3,3,3,2,3,3,2,2,3,52.38095238095239
2020,03,005490,154,11,040117,6,1,1,1,5,1,1,1,1,1,0,4,85,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,26.984126984126984
2020,03,005490,154,11,040117,6,1,1,1,5,1,1,1,1,1,0,5,85,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,26.984126984126984
2020,03,005505,031,11,040103,6,1,1,1,5,1,1,1,1,1,0,5,200,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,19.047619047619047
2020,03,005505,031,11,040103,6,1,1,1,5,1,1,1,1,1,0,4,200,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,19.047619047619047
2020,03,005505,031,11,040103,6,1,1,1,5,1,1,1,1,1,0,7,200,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,19.047619047619047
2020,03,005505,031,11,040103,6,1,1,1,5,1,1,1,1,1,0,5,200,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,19.047619047619047
2020,03,005529,127,12,040110,6,1,1,1,3,1,1,1,1,1,1,10,3000,1,1,2,1,1,1,3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,7.936507936507936
2020,03,005529,127,12,040110,6,1,1,1,3,1,1,1,1,1,1,10,2065,1,1,2,1,1,1,3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,7.936507936507936
2020,03,005529,127,12,040110,6,1,1,1,3,1,1,1,1,1,1,5,3000,1,1,2,1,1,1,3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,7.936507936507936
2020,03,005529,127,12,040110,6,1,1,1,3,1,1,1,1,1,1,5,2065,1,1,2,1,1,1,3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,7.936507936507936
2020,03,005529,127,12,040110,6,1,1,1,3,1,1,1,1,1,1,10,3000,1,1,2,1,1,1,3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,7.936507936507936
2020,03,005529,127,12,040110,6,1,1,1,3,1,1,1,1,1,1,10,2065,1,1,2,1,1,1,3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,7.936507936507936
2020,03,005560,041,11,040129,6,1,3,1,5,1,1,1,1,1,0,6,16676,2,2,1,1,1,2,3,1,2,1,2,1,1,2,2,4,4,4,4,2,3,2,38.095238095238095
2020,03,005569,119,11,040122,6,1,1,1,2,1,1,1,1,1,1,10,450,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.761904761904762
2020,03,005569,119,11,040122,6,1,1,1,2,1,1,1,1,1,1,10,450,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.761904761904762
2020,03,005569,119,11,040122,6,1,1,1,2,1,1,1,1,1,1,10,450,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.761904761904762
